Unnamed: 0,title,collection,room,startYear,endYear,creatorName,url,image
249097,"Portrait de Louis Philippe Albert d’Orléans, comte de Paris (1838-1894)",Département des Peintures,"Salle 702, Aile Denon, Niveau 1",1842.0,,"Winterhalter, Franz Xaver",https://collections.louvre.fr/ark:/53355/cl010510041,https://collections.louvre.fr/media/cache/large/0000000021/0000510041/0001264005_OG.JPG
249158,Portement de croix,Département des Peintures,"Salle 821, Aile Richelieu, Niveau 2",1512.0,,"Guérard, Grégoire",https://collections.louvre.fr/ark:/53355/cl010508322,https://collections.louvre.fr/media/cache/large/0000000021/0000508322/0001252762_OG.JPG
249159,La Résurrection du Christ,Département des Peintures,"Salle 731, Aile Denon, Niveau 1",1540.0,,Anonyme,https://collections.louvre.fr/ark:/53355/cl010508362,https://collections.louvre.fr/media/cache/large/0000000021/0000508362/0001252760_OG.JPG
249356,Le Sacrifice à Vesta,Département des Peintures,"Salle 729, Aile Denon, Niveau 1",1640.0,,"Dandini, Vincenzo",https://collections.louvre.fr/ark:/53355/cl010503768,https://collections.louvre.fr/media/cache/large/0000000021/0000503768/0001246441_OG.JPG
249475,Vue de la cathédrale de Roskilde,Département des Peintures,"Salle 862, Aile Richelieu, Niveau 2",1857.0,,"Juuel , Andreas Thomas",https://collections.louvre.fr/ark:/53355/cl010501841,https://collections.louvre.fr/media/cache/large/0000000021/0000501841/0001224127_OG.JPG
249789,Décors de panneaux de boiserie en grisaille représentant des scènes de la vie civile égyptienne antique,Département des Peintures,"Salle 643, Aile Sully, Niveau 1",1827.0,,"Abel de Pujol, Alexandre-Denis",https://collections.louvre.fr/ark:/53355/cl010498041,https://collections.louvre.fr/media/cache/original/0000000021/0000498041/0000352690_OG.JPG
249933,Saint Jean Baptiste partant dans le désert,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1475.0,1486.0,"Lorenzo di Credi (Lorenzo di Andrea di Oderigo di Andrea di Credi, dit)",https://collections.louvre.fr/ark:/53355/cl010497186,https://collections.louvre.fr/media/cache/large/0000000021/0000497186/0001202910_OG.JPG
250483,"Arbres à Charlottenlund ; peint d'après nature ( ""Et Partie Traer ved Charlottenlund, efter Naturen"").",Département des Peintures,"Salle 862, Aile Richelieu, Niveau 2",1827.0,,"Petzholdt, Frederik Ernst, dit Fritz",https://collections.louvre.fr/ark:/53355/cl010492023,https://collections.louvre.fr/media/cache/large/0000000021/0000492023/0001221709_OG.JPG
250484,La Crucifixion,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1450.0,,Nicola di Ulisse da Siena,https://collections.louvre.fr/ark:/53355/cl010492024,https://collections.louvre.fr/media/cache/large/0000000021/0000492024/0001117615_OG.JPG
250485,Le Songe de saint Joseph,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1430.0,1440.0,,https://collections.louvre.fr/ark:/53355/cl010492025,https://collections.louvre.fr/media/cache/large/0000000021/0000492025/0001254260_OG.JPG
252461,Le Tambour blessé,Département des Peintures,"Salle 941, Aile Sully, Niveau 2",1836.0,,"Bouchot, François",https://collections.louvre.fr/ark:/53355/cl010467801,https://collections.louvre.fr/media/cache/large/0000000021/0000467801/0001074938_OG.JPG
252829,Vierge en buste (dite véronique de la Vierge) et Sainte Face,Département des Peintures,"Salle 730, Aile Denon, Niveau 1",1450.0,,Espagne Valence,https://collections.louvre.fr/ark:/53355/cl010463621,https://collections.louvre.fr/media/cache/large/0000000021/0000463621/0001008355_OG.JPG
252845,"Portrait de Louis XV, roi de France et de Navarre (1710-1774)",Département des Peintures,"Salle 604, Aile Sully, Niveau 1",,,"Van Loo, Jean-Baptiste",https://collections.louvre.fr/ark:/53355/cl010464387,https://collections.louvre.fr/media/cache/large/0000000021/0000464387/0001026829_OG.JPG
253640,L'Ame brisant les liens qui l'attachent à la terre,Département des Peintures,"Salle 700, Aile Denon, Niveau 1",1821.0,1823.0,,https://collections.louvre.fr/ark:/53355/cl010457022,https://collections.louvre.fr/media/cache/large/0000000021/0000457022/0001004782_OG.JPG
253641,L'Elève intéressante,Département des Peintures,"Salle 929, Aile Sully, Niveau 2",1786.0,,"Gérard, Marguerite",https://collections.louvre.fr/ark:/53355/cl010457023,https://collections.louvre.fr/media/cache/large/0000000021/0000457023/0001096365_OG.JPG
255044,"Artémise buvant les cendres du roi Mausole, son époux défunt (?)",Département des Peintures,"Salle 823, Aile Richelieu, Niveau 2",1570.0,,Anonyme,https://collections.louvre.fr/ark:/53355/cl010451782,https://collections.louvre.fr/media/cache/large/0000000021/0000451782/0001113247_OG.JPG
255919,Le Pigeonnier,Département des Peintures,"Salle 718, Aile Denon, Niveau 1",1720.0,1730.0,"Boselli, Felice",https://collections.louvre.fr/ark:/53355/cl010446635,https://collections.louvre.fr/media/cache/large/0000000021/0000446635/0000934125_OG.JPG
256110,"Portrait de Mrs George Joseph Bell, née Barbara Shaw ( 1790-1883)",Département des Peintures,"Salle 713, Aile Denon, Niveau 1",1806.0,,"Raeburn, Sir Henry",https://collections.louvre.fr/ark:/53355/cl010443758,https://collections.louvre.fr/media/cache/large/0000000021/0000443758/0000980897_OG.JPG
256118,L'Apparition du Christ à la Vierge,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1490.0,,"Ghirlandaio, Domenico (Domenico di Tommaso Bigordi, dit)",https://collections.louvre.fr/ark:/53355/cl010443783,https://collections.louvre.fr/media/cache/large/0000000021/0000443783/0000916373_OG.JPG
261239,David jouant de la harpe pour le roi Saül,Département des Peintures,"Salle 700, Aile Denon, Niveau 1",1822.0,,"Gros, Antoine-Jean Baron",https://collections.louvre.fr/ark:/53355/cl010434940,https://collections.louvre.fr/media/cache/large/0000000021/0000434940/0000909333_OG.JPG
261240,L'Assomption (avers),Département des Peintures,"Salle 832, Aile Richelieu, Niveau 2",1497.0,1508.0,France Marseille,https://collections.louvre.fr/ark:/53355/cl010434960,https://collections.louvre.fr/media/cache/large/0000000021/0000434960/0001042363_OG.JPG
261241,La Vierge à l'Enfant entourée de saints et d'un donateur,Département des Peintures,"Salle 600, Aile Sully, Niveau 1",1430.0,,Anonyme,https://collections.louvre.fr/ark:/53355/cl010434971,https://collections.louvre.fr/media/cache/large/0000000021/0000434971/0001224209_OG.JPG
262127,Adam et Eve pleurant le corps d'Abel mort,Département des Peintures,"Salle 718, Aile Denon, Niveau 1",1655.0,,"Martínez Domedel, Sebastián",https://collections.louvre.fr/ark:/53355/cl010428741,https://collections.louvre.fr/media/cache/large/0000000021/0000428741/0000846199_OG.JPG
262140,Le peintre Peter Christian Skovgaard dans l'étable de Morten Jensen à Vejby,Département des Peintures,"Salle 862, Aile Richelieu, Niveau 2",1843.0,,"Lundbye, Johann Thomas",https://collections.louvre.fr/ark:/53355/cl010428225,https://collections.louvre.fr/media/cache/large/0000000021/0000428225/0000800467_OG.JPG
262212,Nature morte,Département des Peintures,"Salle 720, Aile Denon, Niveau 1",1650.0,,Italie,https://collections.louvre.fr/ark:/53355/cl010427862,https://collections.louvre.fr/media/cache/large/0000000021/0000427862/0000846211_OG.JPG
262691,Judith tenant la tête d'Holopherne,Département des Peintures,"Salle 824, Aile Richelieu, Niveau 2",1605.0,,"Lallemant, Georges",https://collections.louvre.fr/ark:/53355/cl010426221,https://collections.louvre.fr/media/cache/large/0000000021/0000426221/0000800468_OG.JPG
264203,La Vierge au lapin,Département des Peintures,"Salle 711, Aile Denon, Niveau 1",1840.0,1860.0,"Manet, Édouard",https://collections.louvre.fr/ark:/53355/cl010420203,https://collections.louvre.fr/media/cache/large/0000000021/0000420203/0000753002_OG.JPG
264204,Anges musiciens,Département des Peintures,"Salle 819, Aile Richelieu, Niveau 2",1475.0,1525.0,Maître de Saint-Barthélemy,https://collections.louvre.fr/ark:/53355/cl010420205,https://collections.louvre.fr/media/cache/large/0000000021/0000420205/0000753044_OG.JPG
264205,"Portrait présumé de Hassan, gardien de la girafe de Charles X",Département des Peintures,"Salle 941, Aile Sully, Niveau 2",1826.0,1827.0,"Dubufe, Claude-Marie",https://collections.louvre.fr/ark:/53355/cl010420206,https://collections.louvre.fr/media/cache/large/0000000021/0000420206/0000753045_OG.JPG
271426,Saint Jean-Baptiste,Département des Peintures,"Salle 731, Aile Denon, Niveau 1",,1510.0,,https://collections.louvre.fr/ark:/53355/cl010407671,https://collections.louvre.fr/media/cache/large/0000000021/0000407671/0000980957_OG.JPG
271427,Sainte Agnès,Département des Peintures,"Salle 731, Aile Denon, Niveau 1",,1510.0,,https://collections.louvre.fr/ark:/53355/cl010407672,https://collections.louvre.fr/media/cache/large/0000000021/0000407672/0000980958_OG.JPG
281347,Joas sauvé de la persécution d'Athalie,Département des Peintures,"Salle 717, Aile Denon, Niveau 1",1600.0,1650.0,"Assereto, Gioacchino",https://collections.louvre.fr/ark:/53355/cl010391683,https://collections.louvre.fr/media/cache/large/0000000021/0000391683/0000701735_OG.JPG
287120,Madeleine pénitente confortée par les anges,Département des Peintures,"Salle 733, Aile Denon, Niveau 1",1679.0,,"De Óbidos, Josefa",https://collections.louvre.fr/ark:/53355/cl010380565,https://collections.louvre.fr/media/cache/large/0000000021/0000380565/0000601695_OG.JPG
293357,La reine Artémise s'apprêtant à avaler les cendres de son époux Mausole (?),Département des Peintures,"Salle 823, Aile Richelieu, Niveau 2",1555.0,,,https://collections.louvre.fr/ark:/53355/cl010365627,https://collections.louvre.fr/media/cache/large/0000000021/0000365627/0000799412_OG.JPG
293423,"La Lecture de la Bible ( ""Un père de famille qui lit la Bible à ses enfants"").",Département des Peintures,"Salle 928, Aile Sully, Niveau 2",1755.0,,"Greuze, Jean-Baptiste",https://collections.louvre.fr/ark:/53355/cl010365283,https://collections.louvre.fr/media/cache/large/0000000021/0000365283/0000995361_OG.JPG
293678,Portrait de Maerten Soolmans,Département des Peintures,"Salle 844, Aile Richelieu, Niveau 2",,,Pays-Bas,https://collections.louvre.fr/ark:/53355/cl010364287,https://collections.louvre.fr/media/cache/large/0000000021/0000364287/0000868078_OG.JPG
365581,Portrait de Oopjen Coppit en costume à la française,Département des Peintures,"Salle 844, Aile Richelieu, Niveau 2",1634.0,,"Rembrandt, Harmensz. van Rijn",https://collections.louvre.fr/ark:/53355/cl010249522,https://collections.louvre.fr/media/cache/large/0000000021/0000249522/0000868047_OG.JPG
366170,Voussures : Les Douze Travaux d'Hercule,Département des Peintures,"Salle 659, Aile Sully, Niveau 1",1832.0,,"Alaux, Jean",https://collections.louvre.fr/ark:/53355/cl010246876,https://collections.louvre.fr/media/cache/large/0000000021/0000246876/0001184399_OG.JPG
366184,Auguste et la Sibylle de Tibur,Département des Peintures,"Salle 821, Aile Richelieu, Niveau 2",1525.0,1530.0,"Cousin, Jean, dit le Père",https://collections.louvre.fr/ark:/53355/cl010247023,https://collections.louvre.fr/media/cache/large/0000000021/0000247023/0000401118_OG.JPG
366354,"Portrait d'Anne-François d'Harcourt, duc de Beuvron (1727-1797)",Département des Peintures,"Salle 929, Aile Sully, Niveau 2",1770.0,,"Fragonard, Jean-Honoré",https://collections.louvre.fr/ark:/53355/cl010245158,https://collections.louvre.fr/media/cache/large/0000000021/0000245158/0001168332_OG.JPG
366363,Sainte Catherine d'Alexandrie,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1345.0,,"Giovannetti, Matteo",https://collections.louvre.fr/ark:/53355/cl010245239,https://collections.louvre.fr/media/cache/large/0000000021/0000245239/0001254258_OG.JPG
366364,Saint Antoine abbé,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1345.0,,"Giovannetti, Matteo",https://collections.louvre.fr/ark:/53355/cl010245241,https://collections.louvre.fr/media/cache/large/0000000021/0000245241/0001254259_OG.JPG
368369,Le Palais et le jardin des Tuileries,Département des Peintures,"Escalier du ministre, Aile Richelieu, Niveau 0",1861.0,,"Daubigny, Charles-François",https://collections.louvre.fr/ark:/53355/cl010237947,https://collections.louvre.fr/media/cache/large/0000000021/0000237947/0000398549_OG.JPG
368445,Le Pavillon de Flore (avant sa reconstruction par Lefuel),Département des Peintures,"Escalier du ministre, Aile Richelieu, Niveau 0",1861.0,,"Daubigny, Charles-François",https://collections.louvre.fr/ark:/53355/cl010237944,https://collections.louvre.fr/media/cache/large/0000000021/0000237944/0000398548_OG.JPG
368665,Vasque enguirlandée de fleurs,Département des Peintures,"Salle 605, Aile Sully, Niveau 1",1600.0,1700.0,Anonyme,https://collections.louvre.fr/ark:/53355/cl010237552,https://collections.louvre.fr/media/cache/large/0000000021/0000237552/0000397560_OG.JPG
368666,Vasque enguirlandée de fleurs,Département des Peintures,"Salle 605, Aile Sully, Niveau 1",1600.0,1700.0,Anonyme,https://collections.louvre.fr/ark:/53355/cl010237553,https://collections.louvre.fr/media/cache/large/0000000021/0000237553/0000397561_OG.JPG
375620,"Vue d'Avignon, depuis la rive droite du Rhône, près de Villeneuve.",Département des Peintures,"Salle 930, Aile Sully, Niveau 2",1757.0,,"Vernet, Claude-Joseph",https://collections.louvre.fr/ark:/53355/cl010214921,https://collections.louvre.fr/media/cache/large/0000000021/0000214921/0000353424_OG.JPG
376192,Pietà,Département des Peintures,"Salle 730, Aile Denon, Niveau 1",1430.0,,"Peris, Gonçal",https://collections.louvre.fr/ark:/53355/cl010213623,https://collections.louvre.fr/media/cache/large/0000000021/0000213623/0000353439_OG.JPG
376306,"Plafond : Gloria Mariae Medicis, dit Le triomphe de Marie de Médicis",Département des Peintures,"Salle 605, Aile Sully, Niveau 1",1878.0,,Carolus-Duran,https://collections.louvre.fr/ark:/53355/cl010213207,https://collections.louvre.fr/media/cache/large/0000000021/0000213207/0000373779_OG.JPG
378229,Le Christ portant sa croix,Département des Peintures,"Salle 821, Aile Richelieu, Niveau 2",1533.0,,"Guérard, Grégoire",https://collections.louvre.fr/ark:/53355/cl010208384,https://collections.louvre.fr/media/cache/large/0000000021/0000208384/0000387688_OG.JPG
378511,Le dizième signe avant-coureur de la fin du monde,Département des Peintures,"Salle 821, Aile Richelieu, Niveau 2",1525.0,1530.0,"Cousin, Jean, dit le Père",https://collections.louvre.fr/ark:/53355/cl010204601,https://collections.louvre.fr/media/cache/large/0000000021/0000204601/0000318215_OG.JPG
378512,Le treizième signe avant-coureur de la fin du monde,Département des Peintures,"Salle 821, Aile Richelieu, Niveau 2",1525.0,1530.0,"Cousin, Jean, dit le Père",https://collections.louvre.fr/ark:/53355/cl010204602,https://collections.louvre.fr/media/cache/large/0000000021/0000204602/0000318217_OG.JPG
378866,« The Ceiling » (Le Plafond),Département des Peintures,"Salle 663, Aile Sully, Niveau 1",2010.0,,"Twombly, Edwin Parker Jr.",https://collections.louvre.fr/ark:/53355/cl010203380,https://collections.louvre.fr/media/cache/original/0000000021/0000203380/0000614469_OG.JPG
378867,Athanor,Département des Peintures,"Palier escalier nord, Aile Sully, Niveau 1",2007.0,,"Kiefer, Anselm",https://collections.louvre.fr/ark:/53355/cl010203381,https://collections.louvre.fr/media/cache/large/0000000021/0000203381/0000353375_OG.JPG
379173,Le Couronnement d'épines,Département des Peintures,"Salle 728, Aile Denon, Niveau 1",1600.0,1700.0,"Beinaschi, Giovanni Battista",https://collections.louvre.fr/ark:/53355/cl010201801,https://collections.louvre.fr/media/cache/large/0000000021/0000201801/0000204999_OG.JPG
379174,Portrait de la famille de l'artiste,Département des Peintures,"Salle 935, Aile Sully, Niveau 2",1802.0,,"Pajou, Jacques Augustin",https://collections.louvre.fr/ark:/53355/cl010201802,https://collections.louvre.fr/media/cache/large/0000000021/0000201802/0000208931_OG.JPG
453848,Vue du Monte Mario depuis le Tibre,Département des Peintures,"Salle 713, Aile Denon, Niveau 1",1744.0,,"Jones, Thomas",https://collections.louvre.fr/ark:/53355/cl010086101,https://collections.louvre.fr/media/cache/large/0000000021/0000086101/0000318213_OG.JPG
458399,"Vendanges sur les bords de la Seine, à Suresnes",Département des Peintures,"Salle 944, Aile Sully, Niveau 2",1850.0,1862.0,"Troyon, Constant",https://collections.louvre.fr/ark:/53355/cl010077706,https://collections.louvre.fr/media/cache/large/0000000021/0000077706/0001224106_OG.JPG
458445,"L'Europe civilisée par les Sciences, les Arts et les Lettres. Les Arts rendent hommage à la Concorde.
Médaillons de Puget et Mansart
Médaillons de Goujon et Lescot",Département des Peintures,"Salle 706, Aile Denon, Niveau 1",1800.0,1900.0,"Gosse, Nicolas",https://collections.louvre.fr/ark:/53355/cl010077942,https://collections.louvre.fr/media/cache/large/0000000021/0000077942/0000317995_OG.JPG
458451,Plafond : La Loi descend sur la Terre; elle y établit son empire et y répand ses bienfaits,Département des Peintures,"Salle 603, Aile Sully, Niveau 1",1827.0,,"Drolling, Michel-Martin",https://collections.louvre.fr/ark:/53355/cl010077967,https://collections.louvre.fr/media/cache/original/0000000021/0000077967/0000351060_OG.JPG
458562,Ruth et Noémi,Département des Peintures,"Salle 943, Aile Sully, Niveau 2",1855.0,,"Scheffer, Ary",https://collections.louvre.fr/ark:/53355/cl010077821,https://collections.louvre.fr/media/cache/large/0000000021/0000077821/0000146105_OG.JPG
458563,"Le Déjeuner de chasse, esquisse.",Département des Peintures,"Salle 921, Aile Sully, Niveau 2",1733.0,,"Boucher, François",https://collections.louvre.fr/ark:/53355/cl010077822,https://collections.louvre.fr/media/cache/large/0000000021/0000077822/0000146106_OG.JPG
458925,Vénus et l'Amour.,Département des Peintures,"Salle 626, Aile Sully, Niveau 1",1752.0,,"Challes, Charles-Michel-Ange",https://collections.louvre.fr/ark:/53355/cl010076242,https://collections.louvre.fr/media/cache/large/0000000021/0000076242/0000147445_OG.JPG
458926,Danaé,Département des Peintures,"Salle 626, Aile Sully, Niveau 1",1700.0,1800.0,"Challes, Charles-Michel-Ange",https://collections.louvre.fr/ark:/53355/cl010076243,https://collections.louvre.fr/media/cache/large/0000000021/0000076243/0000147446_OG.JPG
459011,Marie Stuart protestant de son innocence à la lecture de sa condamnation à mort,Département des Peintures,"Salle 860, Aile Richelieu, Niveau 2",1832.0,,"Hayez, Francisco",https://collections.louvre.fr/ark:/53355/cl010075865,https://collections.louvre.fr/media/cache/large/0000000021/0000075865/0000142965_OG.JPG
459135,La Crucifixion,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1375.0,1425.0,Italie,https://collections.louvre.fr/ark:/53355/cl010075451,https://collections.louvre.fr/media/cache/large/0000000021/0000075451/0000354133_OG.JPG
459136,La Rencontre entre saint Jacques le Majeur et Hermogène et le martyre de saint Jacques le Majeur,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1375.0,1425.0,Italie,https://collections.louvre.fr/ark:/53355/cl010075452,https://collections.louvre.fr/media/cache/large/0000000021/0000075452/0000354134_OG.JPG
459295,"Coupole pour le salon de compagnie des petits appartements du Palais-Bourbon, à Paris",Département des Peintures,"Salle 618, Aile Sully, Niveau 1",1774.0,1776.0,"Callet, Antoine François",https://collections.louvre.fr/ark:/53355/cl010074461,https://collections.louvre.fr/media/cache/original/0000000021/0000074461/0000347025_OG.JPG
459689,"Portrait du révérend David Wilkie et de son épouse, parents de l'artiste",Département des Peintures,"Salle 713, Aile Denon, Niveau 1",1807.0,,"Wilkie, David",https://collections.louvre.fr/ark:/53355/cl010073806,https://collections.louvre.fr/media/cache/large/0000000021/0000073806/0000136451_OG.JPG
459740,Saint Jean l'Évangéliste,Département des Peintures,"Salle 718, Aile Denon, Niveau 1",1607.0,1608.0,Espagne,https://collections.louvre.fr/ark:/53355/cl010073581,https://collections.louvre.fr/media/cache/large/0000000021/0000073581/0000139678_OG.JPG
459823,Auguste et la Sibylle de Tibur,Département des Peintures,"Salle 823, Aile Richelieu, Niveau 2",1500.0,1600.0,"Penni, Luca",https://collections.louvre.fr/ark:/53355/cl010073304,https://collections.louvre.fr/media/cache/large/0000000021/0000073304/0000136400_OG.JPG
459931,Le Christ de pitié soutenu par saint Jean l’Evangéliste en présence de la Vierge et de deux anges.,Département des Peintures,"Salle 834, Aile Richelieu, Niveau 2",1400.0,1500.0,France,https://collections.louvre.fr/ark:/53355/cl010067652,https://collections.louvre.fr/media/cache/large/0000000021/0000067652/0000767571_OG.JPG
459950,La Résurrection du Christ,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1400.0,1500.0,Bartolomeo di Tommaso da Foligno,https://collections.louvre.fr/ark:/53355/cl010067571,https://collections.louvre.fr/media/cache/large/0000000021/0000067571/0001254271_OG.JPG
459951,"Charles d'Amboise (1471-1511), maréchal de France, gouverneur de Milan en 1500 et protecteur du peintre",Département des Peintures,"Salle 710, Aile Denon, Niveau 1",1508.0,1510.0,,https://collections.louvre.fr/ark:/53355/cl010067572,https://collections.louvre.fr/media/cache/large/0000000021/0000067572/0000753023_OG.JPG
459953,"Portrait d'homme, probablement Richard Boyle, 1er comte de Burlington (1612-1698)",Département des Peintures,"Salle 850, Aile Richelieu, Niveau 2",1658.0,1660.0,"Lely, Peter",https://collections.louvre.fr/ark:/53355/cl010067578,https://collections.louvre.fr/media/cache/large/0000000021/0000067578/0000135128_OG.JPG
459955,Apollon écorchant Marsyas,Département des Peintures,"Salle 729, Aile Denon, Niveau 1",1650.0,1700.0,"Lauri, Filippo",https://collections.louvre.fr/ark:/53355/cl010067581,https://collections.louvre.fr/media/cache/large/0000000021/0000067581/0001246414_OG.JPG
459956,La présentation au Temple,Département des Peintures,"Salle 712, Aile Denon, Niveau 1",1597.0,,,https://collections.louvre.fr/ark:/53355/cl010067583,https://collections.louvre.fr/media/cache/large/0000000021/0000067583/0001246431_OG.JPG
459969,"Héraclius décapitant Chosroes, roi des perses",Département des Peintures,"Salle 814, Aile Richelieu, Niveau 2",1500.0,1600.0,"Beer, Jan de",https://collections.louvre.fr/ark:/53355/cl010067551,https://collections.louvre.fr/media/cache/large/0000000021/0000067551/0000135489_OG.JPG
459970,Portrait de Luis María de Cistué y Martínez (1788-1842),Département des Peintures,"Salle 719, Aile Denon, Niveau 1",1791.0,,"Goya y Lucientes, Francisco de",https://collections.louvre.fr/ark:/53355/cl010067553,https://collections.louvre.fr/media/cache/large/0000000021/0000067553/0000134739_OG.JPG
459976,Instruis l'enfant,Département des Peintures,"Salle 713, Aile Denon, Niveau 1",1841.0,,"Mulready, William",https://collections.louvre.fr/ark:/53355/cl010067615,https://collections.louvre.fr/media/cache/large/0000000021/0000067615/0000141057_OG.JPG
459978,"Visite du pacha de Mossoul aux fouilles de Khorsabad, ancienne Ninive",Département des Peintures,"Salle 229, Aile Richelieu, Niveau 0",1863.0,,"Thomas, Félix",https://collections.louvre.fr/ark:/53355/cl010067586,https://collections.louvre.fr/media/cache/large/0000000021/0000067586/0000135479_OG.JPG
459979,Études de deux perroquets aras,Département des Peintures,"Escalier Lefuel - 2eme étage, Aile Richelieu, Niveau 2",1600.0,1700.0,"Boel, Pieter",https://collections.louvre.fr/ark:/53355/cl010067587,https://collections.louvre.fr/media/cache/large/0000000021/0000067587/0000605790_OG.JPG
459981,Les Pèlerins d'Emmaüs,Département des Peintures,"Salle 711, Aile Denon, Niveau 1",1500.0,1600.0,"Paolo Caliari, dit Veronese",https://collections.louvre.fr/ark:/53355/cl010067589,https://collections.louvre.fr/media/cache/large/0000000021/0000067589/0001014842_OG.JPG
459986,Le Retour du fils prodigue,Département des Peintures,"Salle 720, Aile Denon, Niveau 1",1690.0,,"Viani, Domenico Maria",https://collections.louvre.fr/ark:/53355/cl010067558,https://collections.louvre.fr/media/cache/large/0000000021/0000067558/0000135529_OG.JPG
459996,Monument du pape Clément XIV par Canova,Département des Peintures,"Salle 936, Aile Sully, Niveau 2",1787.0,,,https://collections.louvre.fr/ark:/53355/cl010067623,https://collections.louvre.fr/media/cache/large/0000000021/0000067623/0000143728_OG.JPG
459997,Les Funérailles de Miltiade,Département des Peintures,"Salle 934, Aile Sully, Niveau 2",1782.0,,"Peyron, Pierre",https://collections.louvre.fr/ark:/53355/cl010067624,https://collections.louvre.fr/media/cache/large/0000000021/0000067624/0000136282_OG.JPG
459998,La Vierge d'Humilité,Département des Peintures,"Salle 709, Aile Denon, Niveau 1",1355.0,1388.0,"Buonaccorso, Niccolo di",https://collections.louvre.fr/ark:/53355/cl010067625,https://collections.louvre.fr/media/cache/large/0000000021/0000067625/0000136285_OG.JPG
459999,Vénus présentant Hélène à Pâris,Département des Peintures,"Salle 718, Aile Denon, Niveau 1",1777.0,1780.0,"Hamilton, Gavin",https://collections.louvre.fr/ark:/53355/cl010067627,https://collections.louvre.fr/media/cache/large/0000000021/0000067627/0000141060_OG.JPG
460000,La Vierge et l'Enfant,Département des Peintures,"Salle 710, Aile Denon, Niveau 1",1400.0,1500.0,"Vivarini, Bartolomeo",https://collections.louvre.fr/ark:/53355/cl010067631,https://collections.louvre.fr/media/cache/large/0000000021/0000067631/0001254282_OG.JPG
460002,Le Déjeuner d'huîtres. Esquisse.,Département des Peintures,"Salle 921, Aile Sully, Niveau 2",1735.0,,"Troy, Jean-François de",https://collections.louvre.fr/ark:/53355/cl010067634,https://collections.louvre.fr/media/cache/large/0000000021/0000067634/0000136355_OG.JPG
460003,La Résurrection de Lazare,Département des Peintures,"Salle 912, Aile Sully, Niveau 2",1621.0,1623.0,"Le Clerc, Jean",https://collections.louvre.fr/ark:/53355/cl010067635,https://collections.louvre.fr/media/cache/large/0000000021/0000067635/0000136170_OG.JPG
460007,Les Brigands romains,Département des Peintures,"Salle 861, Aile Richelieu, Niveau 2",1831.0,,"Gleyre, Charles",https://collections.louvre.fr/ark:/53355/cl010067594,https://collections.louvre.fr/media/cache/large/0000000021/0000067594/0000135715_OG.JPG
460014,La Vierge à l'enfant avec saint Jean Baptiste,Département des Peintures,"Salle 908, Aile Sully, Niveau 2",1640.0,,"Le Sueur, Eustache",https://collections.louvre.fr/ark:/53355/cl010067603,https://collections.louvre.fr/media/cache/large/0000000021/0000067603/0000135677_OG.JPG
460017,Léda et ses nymphes,Département des Peintures,"Salle 824, Aile Richelieu, Niveau 2",1500.0,1600.0,"Dubreuil, Toussaint",https://collections.louvre.fr/ark:/53355/cl010067608,https://collections.louvre.fr/media/cache/large/0000000021/0000067608/0000135772_OG.JPG
460018,La Visitation,Département des Peintures,"Salle 731, Aile Denon, Niveau 1",1530.0,1540.0,"Correa de Vivar, Juan",https://collections.louvre.fr/ark:/53355/cl010067609,https://collections.louvre.fr/media/cache/large/0000000021/0000067609/0000135771_OG.JPG
460019,Les Larmes de saint Pierre,Département des Peintures,"Salle 718, Aile Denon, Niveau 1",1612.0,,"Maíno, Juan Bautista",https://collections.louvre.fr/ark:/53355/cl010067636,https://collections.louvre.fr/media/cache/large/0000000021/0000067636/0000312646_OG.JPG
460021,Le rêve de Pâris,Département des Peintures,"Salle 812, Aile Richelieu, Niveau 2",1530.0,1535.0,"Coecke van Aelst, Pieter",https://collections.louvre.fr/ark:/53355/cl010067640,https://collections.louvre.fr/media/cache/large/0000000021/0000067640/0000134529_OG.JPG
460023,La Nativité,Département des Peintures,"Salle 731, Aile Denon, Niveau 1",1530.0,1540.0,"Correa de Vivar, Juan",https://collections.louvre.fr/ark:/53355/cl010067610,https://collections.louvre.fr/media/cache/original/0000000021/0000067610/0000597137_OG.JPG
460024,Rébecca et Eliézer au puits,Département des Peintures,"Salle 843, Aile Richelieu, Niveau 2",1600.0,1700.0,"Bol, Ferdinand",https://collections.louvre.fr/ark:/53355/cl010067611,https://collections.louvre.fr/media/cache/large/0000000021/0000067611/0000738394_OG.JPG
460025,La reprise de Paris sur les Anglais. Entrée de l'armée française le 13 avril 1436.,Département des Peintures,"Salle 933, Aile Sully, Niveau 2",1787.0,,"Berthélemy, Jean-Simon",https://collections.louvre.fr/ark:/53355/cl010067613,https://collections.louvre.fr/media/cache/large/0000000021/0000067613/0000373123_OG.JPG
